ano_eje,sec_ejec,mes_calend,tipo_bien,nro_orden,fecha_orden,nro_ruc,nombre_prov,tipo_proceso,descripcion,descripcion_abreviada,nro_proc_sel,concepto,exp_siaf,fuente_financ,clasificador,nombre_clasificador,total_fact_moneda,fase_orden
2026,1028,1,S,9,2026-01-27,10414651742,ROJAS SEGUIER DOUGLAS WONDER,106,CONTRATO MENOR,CM,,SERVICIO DE COORDINACION EN TEMAS PARLAMENTARIOS PARA LA GERENCIA GENERAL REGIONAL.,64,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,24000.0,Compromiso
2026,1028,1,S,9,2026-01-27,10414651742,ROJAS SEGUIER DOUGLAS WONDER,106,CONTRATO MENOR,CM,,SERVICIO DE COORDINACION EN TEMAS PARLAMENTARIOS PARA LA GERENCIA GENERAL REGIONAL.,64,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-12000.0,Rebaja
2026,1028,1,S,10,2026-01-27,10475929590,DAVILA SALAZAR VIRGILIA YULIANA,106,CONTRATO MENOR,CM,,"SERVICIO DE GESTION LEGAL, ADMINISTRATIVA Y GESTION PUBLICA PARA LA GERENCIA GENERAL REGIONAL.",65,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-11000.0,Rebaja
2026,1028,1,S,10,2026-01-27,10475929590,DAVILA SALAZAR VIRGILIA YULIANA,106,CONTRATO MENOR,CM,,"SERVICIO DE GESTION LEGAL, ADMINISTRATIVA Y GESTION PUBLICA PARA LA GERENCIA GENERAL REGIONAL.",65,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,22000.0,Compromiso
2026,1028,1,S,11,2026-01-27,10078728529,CABANILLAS PAREDES ZOILA MARIA DEL CARMEN,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL EN GESTION PUBLICA I PARA LA GERENCIA GENERAL REGIONAL.,66,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-10000.0,Rebaja
2026,1028,1,S,11,2026-01-27,10078728529,CABANILLAS PAREDES ZOILA MARIA DEL CARMEN,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL EN GESTION PUBLICA I PARA LA GERENCIA GENERAL REGIONAL.,66,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,20000.0,Compromiso
2026,1028,1,S,12,2026-01-27,10257518626,ÑIQUE VALDIVIA JOSE ANTONIO,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL EN GESTION PUBLICA PARA LA GERENCIA GENERAL REGIONAL.,67,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,20000.0,Compromiso
2026,1028,1,S,12,2026-01-27,10257518626,ÑIQUE VALDIVIA JOSE ANTONIO,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL EN GESTION PUBLICA PARA LA GERENCIA GENERAL REGIONAL.,67,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-10000.0,Rebaja
2026,1028,1,S,13,2026-01-27,10093367249,RIVERO CABADA CARLA CRISTINA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN DERECHO ADMINISTRATIVO Y ADMINISTRACION PUBLICA I PARA LA GERENCIA GENERAL,68,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,22000.0,Compromiso
2026,1028,1,S,13,2026-01-27,10093367249,RIVERO CABADA CARLA CRISTINA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN DERECHO ADMINISTRATIVO Y ADMINISTRACION PUBLICA I PARA LA GERENCIA GENERAL,68,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-11000.0,Rebaja
2026,1028,1,S,14,2026-01-27,15307314336,CACHO MORAN LUZ MARIA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN DERECHO ADMINISTRATIVO Y ADMINISTRACION PUBLICA PARA LA GERENCIA GENERAL,69,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,14,2026-01-27,15307314336,CACHO MORAN LUZ MARIA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN DERECHO ADMINISTRATIVO Y ADMINISTRACION PUBLICA PARA LA GERENCIA GENERAL,69,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,15,2026-01-27,10425872716,GRADOS VARGAS SARA ISABEL,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL I PARA LA GERENCIA GENERAL REGIONAL.,70,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,15,2026-01-27,10425872716,GRADOS VARGAS SARA ISABEL,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL I PARA LA GERENCIA GENERAL REGIONAL.,70,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,16,2026-01-27,10435582848,MUNDACA CUBAS NEYSER ORLANDO,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN I PARA LA GERENCIA GENERAL REGIONAL.,71,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,14000.0,Compromiso
2026,1028,1,S,16,2026-01-27,10435582848,MUNDACA CUBAS NEYSER ORLANDO,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN I PARA LA GERENCIA GENERAL REGIONAL.,71,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-7000.0,Rebaja
2026,1028,1,S,17,2026-01-27,10101231190,ACOSTA RAMIREZ CRISTIAN FRANCLIN,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ASUNTOS LEGALES ADMINISTRATIVOS PARA LA GERENCIA GENERAL REGIONAL.,72,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,17,2026-01-27,10101231190,ACOSTA RAMIREZ CRISTIAN FRANCLIN,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ASUNTOS LEGALES ADMINISTRATIVOS PARA LA GERENCIA GENERAL REGIONAL.,72,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,18,2026-01-27,10101093145,ARCE RAMIREZ MARTIN JUVENAL,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ASUNTOS LEGALES ADMINISTRATIVOS I PARA LA GERENCIA GENERAL REGIONAL.,73,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,18,2026-01-27,10101093145,ARCE RAMIREZ MARTIN JUVENAL,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN ASUNTOS LEGALES ADMINISTRATIVOS I PARA LA GERENCIA GENERAL REGIONAL.,73,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,19,2026-01-27,10096666654,PUERTA JARAMILLO WELINGSTON MARINOSKY,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL  PARA LA GERENCIA GENERAL REGIONAL.,74,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,19,2026-01-27,10096666654,PUERTA JARAMILLO WELINGSTON MARINOSKY,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL  PARA LA GERENCIA GENERAL REGIONAL.,74,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,20,2026-01-27,10731841743,LOZA SILVA JOSE CARLOS,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN II PARA LA GERENCIA GENERAL REGIONAL.,75,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-8000.0,Rebaja
2026,1028,1,S,20,2026-01-27,10731841743,LOZA SILVA JOSE CARLOS,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN II PARA LA GERENCIA GENERAL REGIONAL.,75,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,16000.0,Compromiso
2026,1028,1,S,21,2026-01-27,10722819379,ESQUIVES ZUÑE YAMILETH KASSANDRA,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN PARA LA GERENCIA GENERAL REGIONAL.,76,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
2026,1028,1,S,21,2026-01-27,10722819379,ESQUIVES ZUÑE YAMILETH KASSANDRA,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA LEGAL EN DOCUMENTOS DE GESTIÓN PARA LA GERENCIA GENERAL REGIONAL.,76,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-6000.0,Rebaja
2026,1028,1,S,22,2026-01-27,10738979945,RIMARACHIN FALLA SUNY VANESSA,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA LEGAL EN PROCESOS ADMINISTRATIVOS I PARA LA GERENCIA GENERAL REGIONAL.,77,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11000.0,Compromiso
2026,1028,1,S,22,2026-01-27,10738979945,RIMARACHIN FALLA SUNY VANESSA,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA LEGAL EN PROCESOS ADMINISTRATIVOS I PARA LA GERENCIA GENERAL REGIONAL.,77,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-5500.0,Rebaja
2026,1028,1,S,23,2026-01-27,10714829098,TORO CORONADO SILVIA NOEMI,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA LEGAL EN PROCESOS ADMINISTRATIVOS PARA LA GERENCIA GENERAL REGIONAL.,78,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11000.0,Compromiso
2026,1028,1,S,23,2026-01-27,10714829098,TORO CORONADO SILVIA NOEMI,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA LEGAL EN PROCESOS ADMINISTRATIVOS PARA LA GERENCIA GENERAL REGIONAL.,78,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-5500.0,Rebaja
2026,1028,1,S,24,2026-01-27,10733750672,PEROCHENA PEZO MILAGROS DE JESUS,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN GESTIÓN PÚBLICA Y CONTRATACIONES DEL ESTADO PARA LA GERENCIA GENERAL REGIO,79,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
2026,1028,1,S,24,2026-01-27,10733750672,PEROCHENA PEZO MILAGROS DE JESUS,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN GESTIÓN PÚBLICA Y CONTRATACIONES DEL ESTADO PARA LA GERENCIA GENERAL REGIO,79,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-6000.0,Rebaja
2026,1028,1,S,25,2026-01-27,10448336820,QUISPE HUAMAN ELENA,106,CONTRATO MENOR,CM,,SERVICIO DE GESTIÓN ADMINISTRATIVA PARA LA GERENCIA GENERAL REGIONAL.,80,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11000.0,Compromiso
2026,1028,1,S,25,2026-01-27,10448336820,QUISPE HUAMAN ELENA,106,CONTRATO MENOR,CM,,SERVICIO DE GESTIÓN ADMINISTRATIVA PARA LA GERENCIA GENERAL REGIONAL.,80,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-5500.0,Rebaja
2026,1028,1,S,26,2026-01-27,10255673624,MELENDEZ RAMOS CECILIA ISABEL,106,CONTRATO MENOR,CM,,SERVICIO DE GESTIÓN Y SEGUIMIENTO DE ACTIVIDADES ADMINISTRATIVAS PARA LA GERENCIA GENERAL REGIONAL.,81,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,8000.0,Compromiso
2026,1028,1,S,27,2026-01-27,10729734344,TELLEZ VILCHEZ JESUS SALVATTORE,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR ADMINISTRATIVO PARA LA GERENCIA GENERAL REGIONAL.,82,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,3000.0,Compromiso
2026,1028,1,S,27,2026-01-27,10729734344,TELLEZ VILCHEZ JESUS SALVATTORE,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR ADMINISTRATIVO PARA LA GERENCIA GENERAL REGIONAL.,82,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-1500.0,Rebaja
2026,1028,1,S,28,2026-01-28,20269985900,PLUZ ENERGÌA PERÙ S.A.A.,14,ADJUDICACION SIN PROCEDIMIENTO,ASP,,SERVICIO BASICO DE ENERGIA ELECTRICA PARA EL GOBIERNO REGIONAL DEL CALLAO Y SEDES EXTERNAS,90,0,2.3. 2  2. 1  1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,1219146.0,Compromiso
2026,1028,1,S,29,2026-01-28,20100152356,SERV AGUA POTAB Y ALCANT DE LIMA-SEDAPAL,14,ADJUDICACION SIN PROCEDIMIENTO,ASP,,SERVICIO BASICO DE AGUA POTABLE Y ALCANTARILLADO PARA EL GOBIERNO REGIONAL DEL CALLAO Y SEDES EXTERNAS,91,0,2.3. 2  2. 1  2,SERVICIO DE AGUA Y DESAGUE,706563.0,Compromiso
2026,1028,1,S,30,2026-01-28,10102182184,ALARCON MANGINI SANDRA PAOLA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL EN GESTION PÚBLICA DE LA PROCURADURIA PUBLICA REGIONAL.,85,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,31,2026-01-28,10714467226,AZAÑERO REYES JESSICA MAYRA,106,CONTRATO MENOR,CM,,SERVICIO DE ANALISIS Y EVALUACION DE CASOS EN TEMA PENAL Y PROCESAL PENAL DE LA PROCURADURIA PUBLICA,86,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,32,2026-01-28,10466846801,MALQUI PANTOJA ABELARDO GETULIO,106,CONTRATO MENOR,CM,,SERVICIO DE ANALISIS PENAL Y PROCESAL PENAL DE LA PROCURADURIA PUBLICA REGIONAL.,87,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,33,2026-01-28,10704366669,SERQUEN ROMERO JOHN PETER,106,CONTRATO MENOR,CM,,"SERVICIOS DE ASISTENCIA LEGAL EN PROCESOS CIVILES, LABORALES, CONTENCIOSOS ADMINISTRATIVOS Y ARBITRA",88,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,34,2026-01-28,10729087683,VERASTEGUI HERNANDEZ BRISCELLA TANIA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA EL AREA LABORAL DE LA PROCURADURIA PUBLICA REGIONAL.,89,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,35,2026-01-28,10401455332,GUERRERO VELASQUEZ ROSA REGINA VICTORIA,106,CONTRATO MENOR,CM,,SERVICIO DE GESTOR DE DERECHO EN CONTENCIOSO DE LA PROCURADURIA PUBLICA REGIONAL.,92,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,18600.0,Compromiso
2026,1028,1,S,36,2026-01-28,10731425936,ARIAS CUBILLAS SIU DE MARIA,106,CONTRATO MENOR,CM,,SERVICIO DE REGISTRO Y SEGUIMIENTO DE DOCUMENTOS ADMINISTRATIVOS Y JUDICIALES DE LA PROCURADURIA PUB,93,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
2026,1028,1,S,37,2026-01-28,10771293129,MELGAREJO GUTIERREZ RUBEN,106,CONTRATO MENOR,CM,,SERVICIO DE SEGUIMIENTO DE DOCUMENTOS ADMINISTRATIVOS DE LA PROCURADURIA PUBLICA REGIONAL.,94,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,5400.0,Compromiso
2026,1028,1,S,38,2026-01-28,10733639461,MEDRANO SALCEDO EDUARDO FRANCO EMMANUEL,106,CONTRATO MENOR,CM,,SERVICIO DE AUXILIAR ADMINISTRATIVO DE LA PROCURADURIA PUBLICA REGIONAL.,95,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,9000.0,Compromiso
2026,1028,1,S,39,2026-01-28,10465898912,DEL CARPIO MONROY ENRIQUE EMILIO,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA DE ELABORACION DE DOCUMENTOS DE LA PROCURADURIA PUBLICA REGIONAL.,96,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,8000.0,Compromiso
2026,1028,1,S,40,2026-01-28,10489480803,LEAL CACUA CLARA CELINA,106,CONTRATO MENOR,CM,,SERVICIO DE DIGITALIZACION Y ORGANIZACIÓN DE DOCUMENTACION DE LA PROCURADURIA PUBLICA REGIONAL.,97,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11400.0,Compromiso
2026,1028,1,S,41,2026-01-28,10482207613,POZO ODRIA MADELEY MERLY,106,CONTRATO MENOR,CM,,"SERVICIO DE PROCESAMIENTO, ORDENAMIENTO Y CLASIFICACION DE DOCUMENTOS ADMINISTRATIVOS DE LA PROCURAD",98,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,6300.0,Compromiso
2026,1028,1,S,42,2026-01-28,10721801930,LICAS ACUÑA JAMES HARRISON,106,CONTRATO MENOR,CM,,SERVICIO DE ELABORACION Y SEGUIMIENTO DE DOCUMENTOS ADMINISTRATIVOS DE LA PROCURADURIA PUBLICA REGIO,99,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11000.0,Compromiso
2026,1028,1,S,43,2026-01-28,10441428621,ZORRILLA FLORES JHON EDDER,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO LEGAL EN PROCEDIMIENTOS ADMINISTRATIVOS PARA LA OFICINA DE RECURSOS HUMANOS.,100,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,14000.0,Compromiso
2026,1028,1,S,43,2026-01-28,10441428621,ZORRILLA FLORES JHON EDDER,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO LEGAL EN PROCEDIMIENTOS ADMINISTRATIVOS PARA LA OFICINA DE RECURSOS HUMANOS.,100,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-7000.0,Rebaja
2026,1028,1,S,44,2026-01-28,10106341295,MASCARO TOLENTINO CARLOS ALBERTO,106,CONTRATO MENOR,CM,,SERVICIO DE GESTIÓN ADMINISTRATIVA PARA LA OFICINA DE RECURSOS HUMANOS.,101,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-6000.0,Rebaja
2026,1028,1,S,44,2026-01-28,10106341295,MASCARO TOLENTINO CARLOS ALBERTO,106,CONTRATO MENOR,CM,,SERVICIO DE GESTIÓN ADMINISTRATIVA PARA LA OFICINA DE RECURSOS HUMANOS.,101,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
2026,1028,1,S,45,2026-01-28,10732368715,CAYCHO CHUMPITAZ CHRISTOPHER STEVEN,106,CONTRATO MENOR,CM,,"""SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA LA OFICINA DE.RECURSOS HUMANOS"".",102,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-6000.0,Rebaja
2026,1028,1,S,45,2026-01-28,10732368715,CAYCHO CHUMPITAZ CHRISTOPHER STEVEN,106,CONTRATO MENOR,CM,,"""SERVICIO ESPECIALIZADO EN MATERIA LEGAL PARA LA OFICINA DE.RECURSOS HUMANOS"".",102,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,12000.0,Compromiso
2026,1028,1,S,46,2026-01-28,10742266279,ECHEVARRIA RAMOS LUIS GABRIEL,106,CONTRATO MENOR,CM,,"SERVICIO DE SEGUIMIENTO Y MONITOREO DE EJECUCIÓN DE ACTIVIDADES PARA BIENESTAR SOCIAL, Y SEGURIDAD",103,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,8000.0,Compromiso
2026,1028,1,S,46,2026-01-28,10742266279,ECHEVARRIA RAMOS LUIS GABRIEL,106,CONTRATO MENOR,CM,,"SERVICIO DE SEGUIMIENTO Y MONITOREO DE EJECUCIÓN DE ACTIVIDADES PARA BIENESTAR SOCIAL, Y SEGURIDAD",103,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-4000.0,Rebaja
2026,1028,1,S,47,2026-01-28,10458431553,DIAZ ALARCON TEODORO,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA ADMINISTRATIVA PARA LA OFICINA DE RECURSOS HUMANOS.,104,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-5000.0,Rebaja
2026,1028,1,S,47,2026-01-28,10458431553,DIAZ ALARCON TEODORO,106,CONTRATO MENOR,CM,,SERVICIO DE ASISTENCIA TÉCNICA ADMINISTRATIVA PARA LA OFICINA DE RECURSOS HUMANOS.,104,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,10000.0,Compromiso
2026,1028,1,S,48,2026-01-28,10415932184,PAREDES RAMOS MARIA JUANA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN TEMAS DE DERECHO PARA LA OFICINA DE RECURSOS HUMANOS.,105,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,-5500.0,Rebaja
2026,1028,1,S,48,2026-01-28,10415932184,PAREDES RAMOS MARIA JUANA,106,CONTRATO MENOR,CM,,SERVICIO ESPECIALIZADO EN TEMAS DE DERECHO PARA LA OFICINA DE RECURSOS HUMANOS.,105,18,2.3. 2  9. 1  1,LOCACION DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,11000.0,Compromiso
